1 	0.38656581490221925 	0.6229236733818542
2 	0.5919453921241422 	0.5886280644356515
3 	0.5750470985227031 	0.5503714787780196
4 	0.5379641578764218 	0.52730861466471
5 	0.5230067615131287 	0.5194261316611825
6 	0.516126114771076 	0.514099191936079
7 	0.5111236111167808 	0.5099633624349771
8 	0.5080438347471646 	0.5074501374087103
9 	0.5064074922394288 	0.5060911318902513
10 	0.5055380241684864 	0.50532033074087
11 	0.5049977995968952 	0.5048030270286615
12 	0.5045851783057597 	0.5043983576583023
13 	0.5042355763921677 	0.5040636613725616
14 	0.5039376437169859 	0.5037878972493723
15 	0.5036890917461067 	0.5035631813822364
16 	0.5034837774194119 	0.503379200547559
17 	0.5033125522357507 	0.5032252546136776
18 	0.503166481485839 	0.5030925122323454
19 	0.5030386149271664 	0.5029747566885051
20 	0.5029242242510569 	0.5028680523949649
21 	0.5028203038966305 	0.5027700388292625
22 	0.502724945493578 	0.5026792817081467
23 	0.5026368564665872 	0.5025948296696309
24 	0.5025550705735309 	0.5025159671121094
25 	0.502478804376953 	0.5024420999454458
26 	0.5024073975455333 	0.5023727125329596
27 	0.5023402903667403 	0.502307354339126
28 	0.5022770125087289 	0.5022456347181883
29 	0.5022171724104695 	0.5021872175604674
30 	0.5021604450725846 	0.5021318142666018
31 	0.5021065592951022 	0.5020791759557919
32 	0.5020552859041554 	0.5020290860900607
33 	0.5020064279443438 	0.5019813542282082
34 	0.501959813115543 	0.5019358111096209
35 	0.501915288255193 	0.5018923049426202
36 	0.5018727154515996 	0.5018506986401435
37 	0.5018319693443495 	0.5018108677388599
38 	0.5017929352339457 	0.5017726987879411
39 	0.5017555077183441 	0.5017360880560273
40 	0.5017195896634865 	0.501700940458012
41 	0.5016850913844132 	0.5016671686409976
42 	0.5016519299618278 	0.5016346921925406
43 	0.5016200286499708 	0.5016034369480143
44 	0.5015893163503942 	0.5015733343813317
45 	0.5015597271370222 	0.5015443210672275
46 	0.501531199823893 	0.5015163382055122
47 	0.5015036775702105 	0.5014893311991447
48 	0.5014771075190493 	0.5014632492790816
49 	0.5014514404669321 	0.5014380451698
50 	0.5014266305619478 	0.5014136747902527
51 	0.5014026350283021 	0.5013900969857562
52 	0.50137941391531 	0.5013672732869756
53 	0.5013569298689184 	0.5013451676927327
54 	0.5013351479239078 	0.5013237464738319
55 	0.5013140353149975 	0.501302977995499
56 	0.5012935613051613 	0.5012828325563592
57 	0.5012736970295586 	0.5012632822421419
58 	0.5012544153535864 	0.5012443007925552
